prot1,prot2,int_prob,model_label,ppi,is_homo,non_struct_label,str_label,nonstr_label_name,str_label_name
P41732,Q9UI10,0.0248636081814765,0,P41732:Q9UI10,False,0,-1,non-interacting pairs,not found in same PDB complex
P42025,Q15369,0.0059098023921251,0,P42025:Q15369,False,0,-1,non-interacting pairs,not found in same PDB complex
P42127,Q6PIF2,0.4986523389816284,0,P42127:Q6PIF2,False,0,-1,non-interacting pairs,not found in same PDB complex
P42285,P51178,0.1544968634843826,0,P42285:P51178,False,0,-1,non-interacting pairs,not found in same PDB complex
P42285,Q96R67,0.0143469395115971,0,P42285:Q96R67,False,0,-1,non-interacting pairs,not found in same PDB complex
P42285,Q9NYA1,0.0291241630911827,0,P42285:Q9NYA1,False,0,-1,non-interacting pairs,not found in same PDB complex
P42285,Q9UN79,0.2551082670688629,0,P42285:Q9UN79,False,0,-1,non-interacting pairs,not found in same PDB complex
P42566,Q9H270,0.0217073708772659,0,P42566:Q9H270,False,0,-1,non-interacting pairs,not found in same PDB complex
P42677,Q86SG2,0.4984897971153259,0,P42677:Q86SG2,False,0,-1,non-interacting pairs,not found in same PDB complex
P42702,Q9UI95,0.0589523315429687,0,P42702:Q9UI95,False,0,-1,non-interacting pairs,not found in same PDB complex
P42704,Q9NPH5,0.0069101098924875,0,P42704:Q9NPH5,False,0,-1,non-interacting pairs,not found in same PDB complex
P42773,Q14642,0.4994131326675415,0,P42773:Q14642,False,0,-1,non-interacting pairs,not found in same PDB complex
P42773,Q7Z2G1,0.4986603260040283,0,P42773:Q7Z2G1,False,0,-1,non-interacting pairs,not found in same PDB complex
P42773,Q8WTS1,0.499307245016098,0,P42773:Q8WTS1,False,0,-1,non-interacting pairs,not found in same PDB complex
P42773,Q9H239,0.1113934144377708,0,P42773:Q9H239,False,0,-1,non-interacting pairs,not found in same PDB complex
P42785,Q5T2W1,0.0151871796697378,0,P42785:Q5T2W1,False,0,-1,non-interacting pairs,not found in same PDB complex
P42830,Q03468,0.2043392658233642,0,P42830:Q03468,False,0,-1,non-interacting pairs,not found in same PDB complex
P43080,Q7RTV0,0.1532326191663742,0,P43080:Q7RTV0,False,0,-1,non-interacting pairs,not found in same PDB complex
P43116,P62861,0.0255523566156625,0,P43116:P62861,False,0,-1,non-interacting pairs,not found in same PDB complex
P43234,P51970,0.1688544005155563,0,P43234:P51970,False,0,-1,non-interacting pairs,not found in same PDB complex
P43351,Q9BPX1,0.0462939590215683,0,P43351:Q9BPX1,False,0,-1,non-interacting pairs,not found in same PDB complex
P43405,Q13330,0.2432998120784759,0,P43405:Q13330,False,0,-1,non-interacting pairs,not found in same PDB complex
P43627,Q2M3G0,0.3077387511730194,0,P43627:Q2M3G0,False,0,-1,non-interacting pairs,not found in same PDB complex
P43627,Q6NXG1,0.0267226342111825,0,P43627:Q6NXG1,False,0,-1,non-interacting pairs,not found in same PDB complex
P43627,Q92870,0.0210175402462482,0,P43627:Q92870,False,0,-1,non-interacting pairs,not found in same PDB complex
P43627,Q96MX3,0.3333117067813873,0,P43627:Q96MX3,False,0,-1,non-interacting pairs,not found in same PDB complex
P43627,Q9UJL9,0.0593890510499477,0,P43627:Q9UJL9,False,0,-1,non-interacting pairs,not found in same PDB complex
P43627,Q9Y5K6,0.2857735753059387,0,P43627:Q9Y5K6,False,0,-1,non-interacting pairs,not found in same PDB complex
P43628,Q03395,0.1060713306069374,0,P43628:Q03395,False,0,-1,non-interacting pairs,not found in same PDB complex
P43628,Q8WU43,0.4987849593162536,0,P43628:Q8WU43,False,0,-1,non-interacting pairs,not found in same PDB complex
P43628,Q9H1R2,0.347786545753479,0,P43628:Q9H1R2,False,0,-1,non-interacting pairs,not found in same PDB complex
P43628,Q9H313,0.0399279780685901,0,P43628:Q9H313,False,0,-1,non-interacting pairs,not found in same PDB complex
P43628,Q9UN70,0.0582007616758346,0,P43628:Q9UN70,False,0,-1,non-interacting pairs,not found in same PDB complex
P43629,Q96N64,0.008669895119965,0,P43629:Q96N64,False,0,-1,non-interacting pairs,not found in same PDB complex
P43630,Q15910,0.0573738813400268,0,P43630:Q15910,False,0,-1,non-interacting pairs,not found in same PDB complex
P43630,Q96NZ1,0.0152038363739848,0,P43630:Q96NZ1,False,0,-1,non-interacting pairs,not found in same PDB complex
P43630,Q99062,0.010940364561975,0,P43630:Q99062,False,0,-1,non-interacting pairs,not found in same PDB complex
P43652,Q92917,0.0371194295585155,0,P43652:Q92917,False,0,-1,non-interacting pairs,not found in same PDB complex
P43657,Q9UBZ9,0.004800755996257,0,P43657:Q9UBZ9,False,0,-1,non-interacting pairs,not found in same PDB complex
P43686,Q14549,0.3332551717758178,0,P43686:Q14549,False,0,-1,non-interacting pairs,not found in same PDB complex
P43686,Q5T953,0.1666413247585296,0,P43686:Q5T953,False,0,-1,non-interacting pairs,not found in same PDB complex
P43699,Q6ZV73,0.0196867864578962,0,P43699:Q6ZV73,False,0,-1,non-interacting pairs,not found in same PDB complex
P43699,Q7Z7B0,0.0058272560127079,0,P43699:Q7Z7B0,False,0,-1,non-interacting pairs,not found in same PDB complex
P43699,Q9NUQ3,0.6629584431648254,0,P43699:Q9NUQ3,False,0,-1,non-interacting pairs,not found in same PDB complex
P45379,P79522,0.0317099131643772,0,P45379:P79522,False,0,-1,non-interacting pairs,not found in same PDB complex
P45379,Q8N2H4,0.0561733767390251,0,P45379:Q8N2H4,False,0,-1,non-interacting pairs,not found in same PDB complex
P45379,Q8WV15,0.036041185259819,0,P45379:Q8WV15,False,0,-1,non-interacting pairs,not found in same PDB complex
P45844,P60709,0.0660628303885459,0,P45844:P60709,False,0,-1,non-interacting pairs,not found in same PDB complex
P45877,Q9NQ50,0.2309184670448303,0,P45877:Q9NQ50,False,0,-1,non-interacting pairs,not found in same PDB complex
P46527,Q6VMQ6,0.4534826278686523,0,P46527:Q6VMQ6,False,0,-1,non-interacting pairs,not found in same PDB complex
P46527,Q86WS3,0.1323432922363281,0,P46527:Q86WS3,False,0,-1,non-interacting pairs,not found in same PDB complex
P46527,Q8IWU9,0.1155353114008903,0,P46527:Q8IWU9,False,0,-1,non-interacting pairs,not found in same PDB complex
P46527,Q8N8U9,0.2354341000318527,0,P46527:Q8N8U9,False,0,-1,non-interacting pairs,not found in same PDB complex
P46527,Q96BD8,0.333935022354126,0,P46527:Q96BD8,False,0,-1,non-interacting pairs,not found in same PDB complex
P46527,Q9NR55,0.1080034151673317,0,P46527:Q9NR55,False,0,-1,non-interacting pairs,not found in same PDB complex
P46527,Q9UN75,0.2462716102600097,0,P46527:Q9UN75,False,0,-1,non-interacting pairs,not found in same PDB complex
P46663,Q9UI10,0.0130319530144333,0,P46663:Q9UI10,False,0,-1,non-interacting pairs,not found in same PDB complex
P46778,P51668,0.4983362555503845,0,P46778:P51668,False,0,-1,non-interacting pairs,not found in same PDB complex
P46779,P57737,0.0132673373445868,0,P46779:P57737,False,0,-1,non-interacting pairs,not found in same PDB complex
P46779,P82251,0.1838629394769668,0,P46779:P82251,False,0,-1,non-interacting pairs,not found in same PDB complex
P46781,Q9H741,0.0356272608041763,0,P46781:Q9H741,False,0,-1,non-interacting pairs,not found in same PDB complex
P46781,Q9NUG6,0.4984794557094574,0,P46781:Q9NUG6,False,0,-1,non-interacting pairs,not found in same PDB complex
P46782,Q5XPI4,0.1048885285854339,0,P46782:Q5XPI4,False,0,-1,non-interacting pairs,not found in same PDB complex
P46782,Q6ZU35,0.0248768012970685,0,P46782:Q6ZU35,False,0,-1,non-interacting pairs,not found in same PDB complex
P46782,Q96LQ0,0.5871490836143494,1,P46782:Q96LQ0,False,0,-1,non-interacting pairs,not found in same PDB complex
P46783,Q400G9,0.4995123445987701,0,P46783:Q400G9,False,0,-1,non-interacting pairs,not found in same PDB complex
P46783,Q8N531,0.3330492377281189,0,P46783:Q8N531,False,0,-1,non-interacting pairs,not found in same PDB complex
P46976,P81408,0.2008274048566818,0,P46976:P81408,False,0,-1,non-interacting pairs,not found in same PDB complex
P46976,Q53HC0,3.400635250727646e-05,0,P46976:Q53HC0,False,0,-1,non-interacting pairs,not found in same PDB complex
P46976,Q5SRI9,0.0911728143692016,0,P46976:Q5SRI9,False,0,-1,non-interacting pairs,not found in same PDB complex
P47813,Q02928,0.0846172422170639,0,P47813:Q02928,False,0,-1,non-interacting pairs,not found in same PDB complex
P47813,Q16777,0.497870922088623,0,P47813:Q16777,False,0,-1,non-interacting pairs,not found in same PDB complex
P47813,Q86V24,0.036311075091362,0,P47813:Q86V24,False,0,-1,non-interacting pairs,not found in same PDB complex
P47813,Q9BXN6,0.4971126317977905,0,P47813:Q9BXN6,False,0,-1,non-interacting pairs,not found in same PDB complex
P47813,Q9NQ87,0.4991205930709839,0,P47813:Q9NQ87,False,0,-1,non-interacting pairs,not found in same PDB complex
P47870,Q5SNT2,0.1596206873655319,0,P47870:Q5SNT2,False,0,-1,non-interacting pairs,not found in same PDB complex
P47870,Q6IS14,0.0320740304887294,0,P47870:Q6IS14,False,0,-1,non-interacting pairs,not found in same PDB complex
P47870,Q8TAM1,0.029561473056674,0,P47870:Q8TAM1,False,0,-1,non-interacting pairs,not found in same PDB complex
P47871,P62753,0.268555074930191,0,P47871:P62753,False,0,-1,non-interacting pairs,not found in same PDB complex
P47874,P50222,0.4992124736309051,0,P47874:P50222,False,0,-1,non-interacting pairs,not found in same PDB complex
P47898,Q9P2R7,0.0262365546077489,0,P47898:Q9P2R7,False,0,-1,non-interacting pairs,not found in same PDB complex
P47929,Q99728,0.1655908823013305,0,P47929:Q99728,False,0,-1,non-interacting pairs,not found in same PDB complex
P48050,Q15029,0.0308978836983442,0,P48050:Q15029,False,0,-1,non-interacting pairs,not found in same PDB complex
P48050,Q9H3M7,0.294028639793396,0,P48050:Q9H3M7,False,0,-1,non-interacting pairs,not found in same PDB complex
P48061,Q13291,0.1398731172084808,0,P48061:Q13291,False,0,-1,non-interacting pairs,not found in same PDB complex
P48145,Q9HC62,0.0460898242890834,0,P48145:Q9HC62,False,0,-1,non-interacting pairs,not found in same PDB complex
P48167,Q13569,0.1225189343094825,0,P48167:Q13569,False,0,-1,non-interacting pairs,not found in same PDB complex
P48169,Q96HA7,0.0223533809185028,0,P48169:Q96HA7,False,0,-1,non-interacting pairs,not found in same PDB complex
P48357,Q14145,0.0339311845600605,0,P48357:Q14145,False,0,-1,non-interacting pairs,not found in same PDB complex
P48380,Q15185,0.420521080493927,0,P48380:Q15185,False,0,-1,non-interacting pairs,not found in same PDB complex
P48431,Q16534,0.5877607464790344,1,P48431:Q16534,False,0,-1,non-interacting pairs,not found in same PDB complex
P48431,Q9NZL9,0.1784864515066146,0,P48431:Q9NZL9,False,0,-1,non-interacting pairs,not found in same PDB complex
P48436,Q13951,0.0320560596883297,0,P48436:Q13951,False,0,-1,non-interacting pairs,not found in same PDB complex
P48448,Q2MKA7,0.0001264574966626,0,P48448:Q2MKA7,False,0,-1,non-interacting pairs,not found in same PDB complex
P48551,Q5T9S5,0.1431843787431717,0,P48551:Q5T9S5,False,0,-1,non-interacting pairs,not found in same PDB complex
P48551,Q8WWB7,0.0266564469784498,0,P48551:Q8WWB7,False,0,-1,non-interacting pairs,not found in same PDB complex
P48551,Q96EN8,0.1251235604286193,0,P48551:Q96EN8,False,0,-1,non-interacting pairs,not found in same PDB complex
P48551,Q9BQ48,0.0917410179972648,0,P48551:Q9BQ48,False,0,-1,non-interacting pairs,not found in same PDB complex
P48552,Q04323,0.181159496307373,0,P48552:Q04323,False,0,-1,non-interacting pairs,not found in same PDB complex
P48552,Q8NEF9,0.0172031577676534,0,P48552:Q8NEF9,False,0,-1,non-interacting pairs,not found in same PDB complex
P48552,Q8NHZ8,0.1430820971727371,0,P48552:Q8NHZ8,False,0,-1,non-interacting pairs,not found in same PDB complex
P48552,Q8WXH4,0.4998760223388672,0,P48552:Q8WXH4,False,0,-1,non-interacting pairs,not found in same PDB complex
P48595,Q92558,0.1336210370063781,0,P48595:Q92558,False,0,-1,non-interacting pairs,not found in same PDB complex
P48729,Q9BWG4,0.1387170106172561,0,P48729:Q9BWG4,False,0,-1,non-interacting pairs,not found in same PDB complex
P48729,Q9UMS5,0.2510112226009369,0,P48729:Q9UMS5,False,0,-1,non-interacting pairs,not found in same PDB complex
P48730,Q96JB5,0.4224714338779449,0,P48730:Q96JB5,False,0,-1,non-interacting pairs,not found in same PDB complex
P48730,Q9BZL1,0.5003538727760315,1,P48730:Q9BZL1,False,0,-1,non-interacting pairs,not found in same PDB complex
P49005,P55089,0.4993120431900024,0,P49005:P55089,False,0,-1,non-interacting pairs,not found in same PDB complex
P49005,Q629K1,0.4990247786045074,0,P49005:Q629K1,False,0,-1,non-interacting pairs,not found in same PDB complex
P49146,P62070,0.11161670088768,0,P49146:P62070,False,0,-1,non-interacting pairs,not found in same PDB complex
P49190,P62068,0.0892703756690025,0,P49190:P62068,False,0,-1,non-interacting pairs,not found in same PDB complex
P49221,P50213,0.1014584153890609,0,P49221:P50213,False,0,-1,non-interacting pairs,not found in same PDB complex
P49356,Q96A65,0.4997315108776092,0,P49356:Q96A65,False,0,-1,non-interacting pairs,not found in same PDB complex
P49411,Q9HC62,0.0073411203920841,0,P49411:Q9HC62,False,0,-1,non-interacting pairs,not found in same PDB complex
P49450,Q6B0I6,0.4498519003391266,0,P49450:Q6B0I6,False,0,-1,non-interacting pairs,not found in same PDB complex
P49450,Q8WZ82,0.4987826943397522,0,P49450:Q8WZ82,False,0,-1,non-interacting pairs,not found in same PDB complex
P49593,P82980,0.4993362128734588,0,P49593:P82980,False,0,-1,non-interacting pairs,not found in same PDB complex
P49639,P62913,0.1929542273283004,0,P49639:P62913,False,0,-1,non-interacting pairs,not found in same PDB complex
P49703,Q9Y2W6,0.638131320476532,1,P49703:Q9Y2W6,False,0,-1,non-interacting pairs,not found in same PDB complex
P49715,P61224,5.610634252661839e-05,0,P49715:P61224,False,0,-1,non-interacting pairs,not found in same PDB complex
P49721,P51157,0.2014108598232269,0,P49721:P51157,False,0,-1,non-interacting pairs,not found in same PDB complex
P49721,Q12893,0.143470361828804,0,P49721:Q12893,False,0,-1,non-interacting pairs,not found in same PDB complex
P49721,Q16611,0.059590920805931,0,P49721:Q16611,False,0,-1,non-interacting pairs,not found in same PDB complex
P49721,Q8NBC4,0.4990019202232361,0,P49721:Q8NBC4,False,0,-1,non-interacting pairs,not found in same PDB complex
P49721,Q8WXS3,0.4987062215805053,0,P49721:Q8WXS3,False,0,-1,non-interacting pairs,not found in same PDB complex
P49721,Q96P16,0.4306572079658508,0,P49721:Q96P16,False,0,-1,non-interacting pairs,not found in same PDB complex
P49736,Q96B77,0.0167495496571064,0,P49736:Q96B77,False,0,-1,non-interacting pairs,not found in same PDB complex
P49736,Q96HY6,0.6129269599914551,1,P49736:Q96HY6,False,0,-1,non-interacting pairs,not found in same PDB complex
P49736,Q9NYP9,0.4321298003196716,0,P49736:Q9NYP9,False,0,-1,non-interacting pairs,not found in same PDB complex
P49768,Q96JK2,0.051630899310112,0,P49768:Q96JK2,False,0,-1,non-interacting pairs,not found in same PDB complex
P49768,Q9BQ51,0.213482066988945,0,P49768:Q9BQ51,False,0,-1,non-interacting pairs,not found in same PDB complex
P49768,Q9BXM7,0.051904309540987,0,P49768:Q9BXM7,False,0,-1,non-interacting pairs,not found in same PDB complex
P49770,Q9BPX1,0.3330977261066437,0,P49770:Q9BPX1,False,0,-1,non-interacting pairs,not found in same PDB complex
P49789,P51665,0.1628080308437347,0,P49789:P51665,False,0,-1,non-interacting pairs,not found in same PDB complex
P49841,Q6ZMY9,0.6133453845977783,1,P49841:Q6ZMY9,False,0,-1,non-interacting pairs,not found in same PDB complex
P49848,Q9Y535,0.7619293928146362,1,P49848:Q9Y535,False,0,-1,non-interacting pairs,not found in same PDB complex
P49902,Q9P086,0.47952401638031,0,P49902:Q9P086,False,0,-1,non-interacting pairs,not found in same PDB complex
P49916,Q9H3D4,0.2223902195692062,0,P49916:Q9H3D4,False,0,-1,non-interacting pairs,not found in same PDB complex
P49959,Q13643,0.5055158138275146,1,P49959:Q13643,False,0,-1,non-interacting pairs,not found in same PDB complex
P49959,Q5TBE3,0.2133922427892685,0,P49959:Q5TBE3,False,0,-1,non-interacting pairs,not found in same PDB complex
P49959,Q86U38,0.3190993070602417,0,P49959:Q86U38,False,0,-1,non-interacting pairs,not found in same PDB complex
P49959,Q96D09,0.3719446659088135,0,P49959:Q96D09,False,0,-1,non-interacting pairs,not found in same PDB complex
P50219,Q96DV4,0.0388520993292331,0,P50219:Q96DV4,False,0,-1,non-interacting pairs,not found in same PDB complex
P50222,Q5EBL4,0.4996611773967743,0,P50222:Q5EBL4,False,0,-1,non-interacting pairs,not found in same PDB complex
P50222,Q7Z698,0.118606261909008,0,P50222:Q7Z698,False,0,-1,non-interacting pairs,not found in same PDB complex
P50222,Q96L42,0.0367194078862667,0,P50222:Q96L42,False,0,-1,non-interacting pairs,not found in same PDB complex
P50222,Q9BXX2,0.0589713342487812,0,P50222:Q9BXX2,False,0,-1,non-interacting pairs,not found in same PDB complex
P50402,Q2VPJ9,0.4994940757751465,0,P50402:Q2VPJ9,False,0,-1,non-interacting pairs,not found in same PDB complex
P50461,Q99990,0.4991914927959442,0,P50461:Q99990,False,0,-1,non-interacting pairs,not found in same PDB complex
P50461,Q9H9A6,0.4996367394924164,0,P50461:Q9H9A6,False,0,-1,non-interacting pairs,not found in same PDB complex
P50479,P63104,0.3600004911422729,0,P50479:P63104,False,0,-1,non-interacting pairs,not found in same PDB complex
P50502,P50990,0.2382736802101135,0,P50502:P50990,False,0,-1,non-interacting pairs,not found in same PDB complex
P50502,Q9P0M9,0.6518242955207825,1,P50502:Q9P0M9,False,0,-1,non-interacting pairs,not found in same PDB complex
P50539,Q53S58,0.0607501119375228,0,P50539:Q53S58,False,0,-1,non-interacting pairs,not found in same PDB complex
P50539,Q5HYL7,0.4989979863166809,0,P50539:Q5HYL7,False,0,-1,non-interacting pairs,not found in same PDB complex
P50539,Q8N344,0.0323722586035728,0,P50539:Q8N344,False,0,-1,non-interacting pairs,not found in same PDB complex
P50539,Q8TBE1,0.4989099204540252,0,P50539:Q8TBE1,False,0,-1,non-interacting pairs,not found in same PDB complex
P50539,Q92546,0.16717030107975,0,P50539:Q92546,False,0,-1,non-interacting pairs,not found in same PDB complex
P50539,Q96B97,0.1703971475362777,0,P50539:Q96B97,False,0,-1,non-interacting pairs,not found in same PDB complex
P50539,Q9NZ01,0.0469989627599716,0,P50539:Q9NZ01,False,0,-1,non-interacting pairs,not found in same PDB complex
P50539,Q9UEW3,0.1999777257442474,0,P50539:Q9UEW3,False,0,-1,non-interacting pairs,not found in same PDB complex
P50552,Q14954,0.3147278726100921,0,P50552:Q14954,False,0,-1,non-interacting pairs,not found in same PDB complex
P50552,Q14990,0.3436183035373688,0,P50552:Q14990,False,0,-1,non-interacting pairs,not found in same PDB complex
P50552,Q8IV45,0.0109371393918991,0,P50552:Q8IV45,False,0,-1,non-interacting pairs,not found in same PDB complex
P50552,Q8IWL1,0.1015389636158943,0,P50552:Q8IWL1,False,0,-1,non-interacting pairs,not found in same PDB complex
