ppi,has_templates,pident,fident,evalue,bits
P27986:P27986,1,100.0,1.0,2.48555e-21,1125.0
P27986:P42336,1,99.65,0.9964999999999999,1.478275e-12,713.5
P27988:P27988,1,95.9,0.959,4.181000000000001e-15,773.5
P27988:P27989,1,69.85,0.6985,1.718e-71,3947.0
P27989:P27989,1,41.95,0.4195,3.6005e-56,2802.0
P27997:P27998,1,100.0,1.0,5.35e-21,2119.5
P27998:P27998,1,31.1,0.311,1.65965e-08,395.0
P28004:P38241,1,82.55,0.8254999999999999,7.095002592499999e-19,880.0
P28004:P53277,1,81.69999999999999,0.817,1.0830000000070949e-07,503.5
P28004:Q03654,1,89.85,0.8985,7.0950057e-19,889.5
P28004:Q03772,0,0.0,0.0,0.0,0.0
P28004:Q12309,1,92.1,0.921,7.095e-19,1426.5
P28004:Q12417,1,97.4,0.974,7.095e-19,1495.5
P28005:P41812,1,98.35,0.9835,1.279e-25,2462.0
P28062:P49720,1,84.4,0.844,2.634000035465e-29,1367.0
P28063:Q9R1P3,1,65.8,0.658,6.170005510000001e-10,565.5
P28063:Q9Z2U0,1,94.45,0.9445,4.84450012125e-32,1466.0
P28063:Q9Z2U1,1,95.8,0.958,2.32250000014595e-33,1549.0
P28065:P28070,1,80.0,0.8,3.0290000004564e-27,1320.0
P28065:P60900,1,80.2,0.802,4.489e-26,1373.5
P28068:Q6ICR9,1,99.7,0.997,3.0594999999999998e-30,1335.0
P28070:P28072,1,98.05,0.9804999999999999,1.18764e-35,1476.5
P28070:Q99436,1,99.5,0.995,1.4559999999999999e-36,1508.5
P28072:P28072,1,64.5,0.645,7.24e-19,1113.0
P28072:P60900,1,99.2,0.992,3.32300017235e-35,1544.0
P28072:Q99436,1,98.95,0.9895,3.7607500000000004e-35,1450.0
P28073:P34067,1,100.0,1.0,1.29885e-35,1451.5
P28073:P60901,1,97.45,0.9744999999999999,5.980000172350001e-35,1536.5
P28073:Q9JHW0,1,100.0,1.0,9.37535e-35,1436.0
P28074:P49720,1,98.5,0.985,1.0124899999999998e-34,1475.0
P28076:P99026,1,81.0,0.81,2.65000000043495e-27,1321.5
P28076:Q9QUM9,1,81.25,0.8125,1.7265000000000004e-26,1381.0
P28078:Q31099,1,99.4,0.994,3.1066472e-27,1284.5
P28161:P28161,1,46.1,0.46099999999999997,9.81524e-20,906.5
P28241:P28241,1,98.94999999999999,0.9895,2.37375e-55,2245.5
P28241:P28834,1,99.25,0.9924999999999999,1.1355e-54,2241.0
P28278:P89445,1,92.0,0.92,6.99e-14,1397.5
P28320:Q03654,1,75.8,0.758,2.5175e-19,1218.0
P28340:P49005,1,38.95,0.38949999999999996,3.7035e-38,3189.0
P28340:Q9HCU8,0,0.0,0.0,0.0,0.0
P28472:P31644,1,88.15,0.8815,1.02591e-43,1872.5
P28482:Q15418,1,98.9,0.989,1.3150000000000083e-39,2220.0
P28630:P28630,1,97.80000000000001,0.978,1.8115e-41,1987.0
P28630:P28631,1,100.0,1.0,3.6344999999999995e-42,2136.0
P28635:P31547,1,15.700000000000001,0.157,0.000261662,318.5
P28702:P55055,1,93.75,0.9375,3.5823332e-23,1368.0
P28702:Q13133,1,91.6,0.9159999999999999,1.993005215e-21,1323.5
P28720:P28720,1,96.6,0.966,1.40385e-56,2555.0
P28778:P32611,1,52.6,0.526,4.4395e-13,1015.0
P28778:P40033,1,95.45,0.9545,1.44000000000986e-10,633.5
P28817:P32902,1,24.85,0.2485,4.290500000491e-07,614.0
P29016:P61769,1,79.85,0.7985,7.215e-16,1093.0
P29083:P29084,1,97.3,0.973,2.268000000001956e-15,895.5
P29254:P29255,1,100.0,1.0,1.3005000000000377e-71,4432.0
P29254:P32422,1,94.95,0.9495,2.553e-13,2450.5
P29254:P37277,1,100.0,1.0,9.145e-13,2635.0
P29254:P72712,1,72.2,0.722,1.186e-06,1433.0
P29254:P74564,0,0.0,0.0,0.0,0.0
P29254:Q55329,0,0.0,0.0,0.0,0.0
P29255:P32422,1,95.25,0.9525,2.553e-13,2328.5
P29256:Q55329,0,0.0,0.0,0.0,0.0
P29295:P29295,1,95.44999999999999,0.9544999999999999,1.4164999999999998e-55,2381.5
P29295:P40065,0,0.0,0.0,0.0,0.0
P29311:P29311,1,97.15,0.9715,5.4987000000000005e-24,1334.5
P29311:P32356,1,97.6,0.976,3.337e-25,2824.0
P29469:P29496,1,93.6,0.9359999999999999,3.99e-100,4511.0
P29469:P38826,0,0.0,0.0,0.0,0.0
P29469:P47112,1,89.05,0.8905000000000001,2.5835e-56,3082.0
P29469:P50874,1,93.05,0.9305,1.855e-53,3084.5
P29469:P53091,1,92.3,0.923,1.29219e-43,2015.0
P29496:P38132,1,94.75,0.9475,2.07479255e-95,4318.5
P29496:P40359,1,93.25,0.9325,3.677e-28,2598.0
P29496:Q12146,1,89.05,0.8905000000000001,3.297e-20,2477.0
P29496:Q12488,1,95.65,0.9565,1.7675e-27,2782.5
P30101:P30101,1,99.30000000000001,0.993,1.18185e-81,3338.5
P30130:P30130,1,95.9,0.959,0.0,5640.5
P30130:P31697,1,98.5,0.985,3.881e-14,1145.5
P30153:P63151,1,98.05,0.9804999999999999,2.6365e-37,2759.5
P30153:Q9Y5P8,0,0.0,0.0,0.0,0.0
P30260:Q13042,1,79.75,0.7975,1.1128127e-47,2926.0
P30260:Q9UM13,1,82.3,0.823,3.427e-29,2063.0
P30281:P30281,1,98.0,0.98,2.6245e-25,1374.0
P30328:Q98459,1,99.15,0.9915,3.929e-19,1744.5
P30328:Q98505,0,0.0,0.0,0.0,0.0
P30429:P41958,1,93.25,0.9325,3.408e-19,1500.5
P30475:P61769,1,93.55,0.9355,3.4785e-14,1294.5
P30479:P61769,1,92.65,0.9265,3.4785e-14,1294.5
P30480:P61769,1,95.4,0.954,3.4785e-14,1326.0
P30484:P30484,1,91.69999999999999,0.917,9.535045e-46,2036.0
P30484:P61769,1,94.7,0.9470000000000001,3.4015e-16,1335.5
P30491:P61769,1,92.95,0.9295,2.1655e-15,1347.5
P30504:P30504,1,95.0,0.95,2.9767e-45,2004.0
P30504:P43626,1,92.85,0.9285,7.39e-30,1683.0
P30504:P61769,1,96.35,0.9635,3.4015e-16,1328.0
P30505:P61769,1,96.0,0.96,3.4015e-16,1333.5
P30656:P40303,1,96.05,0.9604999999999999,4.56700007445e-33,1505.0
P30665:P38132,1,97.1,0.971,5.2379255e-96,4423.5
P30748:P30749,1,28.55,0.2855,3.9165000041290005e-05,397.5
P30749:P30749,1,98.8,0.988,5.239e-21,842.0
P30750:P31547,1,100.0,1.0,1.876e-18,1595.0
P30822:P32835,1,94.05,0.9405,3.42e-33,3740.0
P30822:P41920,1,97.4,0.974,5.885e-20,3446.5
P30876:P35269,1,87.85,0.8785000000000001,4.9775e-20,4093.0
P30876:P36954,1,100.0,1.0,3.003e-17,3895.5
P30876:P52435,1,41.2,0.41200000000000003,4.517e-12,2036.5
P30876:P53803,1,100.0,1.0,1.3885e-05,3653.5
P30876:P62487,1,97.05,0.9704999999999999,4.906e-23,3671.5
P30876:Q00403,1,90.85,0.9085,5.87e-30,4355.5
P30943:Q00433,0,0.0,0.0,0.0,0.0
P30988:P62873,1,93.9,0.9390000000000001,1.436e-26,1939.5
P31009:P38979,1,82.0,0.8200000000000001,3.1751589499999997e-23,1027.0
P31009:P48149,1,87.9,0.879,1.906000000000012e-21,1158.0
P31153:P31153,1,98.0,0.98,1.463385e-69,2770.0
P31153:Q9NZL9,1,96.7,0.967,2.40850000006105e-55,2401.0
P31324:P31324,1,32.4,0.324,4.4038e-12,571.0
P31412:P32366,1,100.0,1.0,4.8920000000000016e-30,1819.0
P31412:P32563,1,95.0,0.95,1.6335e-45,2893.0
P31412:P37296,1,73.45,0.7344999999999999,1.6335000001243498e-45,2261.0
P31412:P48836,0,0.0,0.0,0.0,0.0
P31547:P31547,1,100.0,1.0,8.921e-18,988.5
P31891:P31892,1,99.75,0.9975,2.7515e-43,2947.0
P31930:Q9Y6M9,1,89.35,0.8935,1.175e-19,1764.0
P31997:P40199,1,100.0,1.0,1.93925e-17,857.5
P32349:P32910,1,94.1,0.9410000000000001,8.98e-13,1592.5
P32366:P32563,1,95.0,0.95,4.892e-30,2763.0
P32366:P32610,1,100.0,1.0,1.0760048920000001e-24,1371.5
P32366:P32842,1,100.0,1.0,5.125e-19,1511.0
P32366:P37296,1,73.45,0.7344999999999999,4.892e-30,2131.0
P32379:Q05778,1,90.55,0.9055,1.33550000009285e-32,1484.0
P32379:Q07951,1,71.85,0.7184999999999999,1.3685e-11,847.5
P32379:Q12245,1,84.85,0.8485,2.6995000000032088e-18,972.5
P32387:P36516,1,28.6,0.28600000000000003,1.13800008525e-12,736.5
P32387:P36517,0,0.0,0.0,0.0,0.0
P32387:P36526,1,35.1,0.351,5.820001138e-06,384.0
P32387:P36534,1,21.85,0.2185,0.00010458,251.0
P32387:P53881,1,25.049999999999997,0.2505,6.540547e-06,348.0
P32387:Q06630,0,0.0,0.0,0.0,0.0
P32390:P78774,1,94.80000000000001,0.948,1.48200000002834e-52,2609.5
P32390:Q9Y7J4,1,96.7,0.9670000000000001,8.05e-25,1896.0
P32496:P40016,1,100.0,1.0,4.560395e-28,1488.5
P32496:P43588,1,96.7,0.9670000000000001,4.321501254e-28,1341.5
P32496:Q04062,1,100.0,1.0,4.553110000000001e-28,1487.0
P32496:Q08723,1,96.2,0.962,1.3825000000001148e-25,1358.5
P32497:P38249,1,98.45,0.9844999999999999,1.174e-29,2246.5
P32501:P32502,1,97.5,0.975,4.70550004082e-47,2277.5
P32504:P35203,1,91.5,0.915,2.473e-32,1962.5
P32523:P32523,1,100.0,1.0,8.9465e-07,391.0
P32523:Q06091,0,0.0,0.0,0.0,0.0
P32524:Q07350,1,88.35,0.8835,1.5450000000929e-11,719.0
P32529:Q01080,1,100.0,1.0,4.940104000000001e-10,554.0
P32563:P41807,1,89.9,0.899,4.579e-36,3151.0
P32565:P40327,1,94.25,0.9425,1.7545e-46,3120.5
P32565:Q01939,1,100.0,1.0,6.83e-55,3576.5
P32569:P32570,1,78.9,0.7889999999999999,1.499e-08,1157.5
P32569:P32585,1,81.6,0.8160000000000001,2.623e-32,1971.5
P32569:P38304,1,89.15,0.8915,1.1115e-17,1608.0
P32569:P38782,1,83.9,0.839,1.578e-25,1786.0
P32569:Q99278,1,89.45,0.8945000000000001,5.9e-13,1461.5
P32570:P38782,1,71.8,0.718,1.499000000026515e-08,563.0
P32570:Q99278,1,92.0,0.9199999999999999,2.4183500000000003e-08,356.0
P32585:Q99278,1,90.2,0.902,5.9e-13,972.0
P32769:P32769,1,92.1,0.921,5.528e-64,2826.0
P32769:P33309,1,35.75,0.35750000000000004,8.44000003143e-36,1746.5
P32786:P40992,1,88.2,0.882,1.3655e-33,2138.5
P32807:P32807,1,56.3,0.563,2.2825e-23,2209.5
P32807:Q04437,1,96.75,0.9675,1.55103e-79,3359.0
P32833:P50874,1,95.75,0.9575,5.985e-29,1869.5
P32833:P54784,1,92.55,0.9255,1.6490000001769501e-46,2314.5
P32833:P54790,1,96.94999999999999,0.9695,1.6490000000000047e-46,2447.5
P32835:P41920,1,97.8,0.978,4.103500000000009e-21,1142.5
P32851:P61765,1,87.44999999999999,0.8745,3.5745e-16,2208.0
P32902:Q02950,1,28.6,0.286,9.75e-06,682.5
P32905:Q02793,1,56.8,0.5680000000000001,3.5795e-11,893.5
P32905:Q3E7Y3,1,99.6,0.996,8.54000000267e-16,850.5
P32910:P36121,1,96.1,0.9610000000000001,3.8041805e-23,1036.5
P32910:P46678,1,93.9,0.9390000000000001,1.2326805e-23,1043.5
P32915:P33754,1,90.5,0.905,4.2495e-14,1347.0
P32915:P35179,0,0.0,0.0,0.0,0.0
P32915:P52870,0,0.0,0.0,0.0,0.0
P32969:Q02543,1,92.35,0.9235,2.4075011230000003e-25,1203.0
P32974:P37255,0,0.0,0.0,0.0,0.0
P33197:P33197,1,45.3,0.453,1.0041999999999999e-33,1431.5
P33201:P40078,1,98.9,0.989,3.4305e-07,862.5
P33297:P33299,1,100.0,1.0,1.4120303599999999e-30,1361.0
P33297:P38886,1,69.9,0.6990000000000001,2.52750020975e-27,1274.5
P33298:P40327,1,100.0,1.0,5.0954793e-33,1442.5
P33298:Q01939,1,100.0,1.0,1.830793e-34,1476.5
P33298:Q12250,1,100.0,1.0,2.5345000000000005e-41,2273.0
P33299:P38764,1,88.25,0.8825000000000001,3.53652543e-53,2799.0
P33299:P40303,1,66.5,0.665,6.86e-30,1569.0
P33299:P40327,1,99.4,0.994,1.2192792000000002e-35,1524.5
P33299:P43588,1,95.35,0.9535,1.376e-35,1762.5
P33299:P43593,1,95.65,0.9565,2.6810994999999997e-55,2343.5
P33299:P53549,1,99.4,0.994,8.185002792e-33,1485.0
P33299:Q01939,1,100.0,1.0,4.0335e-35,1453.0
P33307:Q02821,1,92.5,0.925,2.147e-46,4069.0
P33308:Q12343,1,97.30000000000001,0.973,3.150000000013915e-09,545.0
P33309:P33309,1,93.25,0.9325,1.0428999999999999e-51,2220.5
P33442:P39516,1,80.7,0.8069999999999999,2.7405000000037445e-20,1046.5
P33442:P39938,1,99.25,0.9924999999999999,4.1585e-13,877.0
P33442:P39939,1,99.25,0.9924999999999999,3.4515e-13,877.5
P33442:P53254,1,97.2,0.972,4.993e-38,3343.0
P33442:Q05946,1,92.6,0.9259999999999999,4.993e-38,2728.5
P33442:Q99216,1,69.95,0.6995,2.19200000003745e-21,1103.0
P33517:P84153,1,56.3,0.563,1.9645e-20,1814.0
P33517:Q03736,1,47.5,0.475,1.0215e-24,1763.5
P33517:Q8KRK5,0,0.0,0.0,0.0,0.0
P33672:Q2TBP0,1,99.2,0.992,7.02305e-35,1463.0
P33672:Q32KL2,1,100.0,1.0,6.261449999999999e-35,1480.0
P33681:P33681,1,20.85,0.2085,6.595000000000001e-13,628.5
P33750:Q12460,1,87.35,0.8734999999999999,1.3425e-39,2348.5
P33754:P52870,0,0.0,0.0,0.0,0.0
P33759:Q03430,1,99.1,0.991,2.839e-13,1146.0
P33759:Q03799,1,99.1,0.991,8.015e-26,1406.5
P33759:Q03976,1,98.35,0.9835,4.767000201950001e-38,1609.0
P33767:P39007,1,93.15,0.9315,1.98650000891e-64,3234.5
P33767:P46964,1,34.35,0.3435,1.8615e-05,818.0
P33767:Q02795,1,20.4,0.20400000000000001,1.0005e-13,966.0
P33778:P62805,1,100.0,1.0,5.87135e-12,521.0
P33893:P53260,1,89.2,0.8919999999999999,1.7225e-15,1270.0
P34087:P34087,1,91.15,0.9115,5.68395e-22,1053.0
P34087:P36100,1,35.75,0.3575,2.8823500000000004e-16,753.0
P34247:Q08965,1,85.3,0.853,1.1685e-18,2504.0
P34690:P34690,1,88.5,0.885,1.613e-66,2833.0
P34690:P52275,1,100.0,1.0,2.13975e-66,2847.0
P34755:P34755,1,98.4,0.984,1.2326e-55,2567.5
P34942:Q02376,0,0.0,0.0,0.0,0.0
P34972:P63096,1,99.4,0.994,1.42100000000453e-30,1802.5
P34998:P55089,0,0.0,0.0,0.0,0.0
P34998:P62873,1,64.4,0.644,2.6855e-13,1585.0
P35154:P51834,1,100.0,1.0,2.098e-09,801.0
P35203:P40969,1,87.4,0.874,2.193e-31,2073.5
P35203:P52286,1,79.1,0.791,4.442500003812e-20,1113.5
P35207:P38701,0,0.0,0.0,0.0,0.0
P35207:Q02793,1,93.05000000000001,0.9305,8.235e-48,4039.0
P35222:P35222,1,99.0,0.99,8.965999999999999e-12,861.0
P35222:Q9NSA3,1,99.1,0.991,0.00013,1710.5
P35244:P35244,1,17.35,0.1735,0.00037005,216.5
P35439:P35439,1,97.30000000000001,0.973,0.0,5018.5
P35439:Q00959,1,96.9,0.969,0.0,4882.0
P35439:Q00960,1,96.35,0.9635,0.0,4781.5
P35520:P35520,1,99.1,0.991,1.1961e-61,2518.5
P35585:P61967,1,95.7,0.9570000000000001,8.1e-25,1815.0
P35672:P40700,1,95.0,0.95,3.6725e-24,2098.0
P35672:P41784,1,95.05,0.9505,9.325e-09,1690.0
P35672:P41785,1,95.0,0.95,5.46e-11,1730.5
P35871:Q5SKU1,1,56.95,0.5695,0.00011184,243.5
P35980:Q9D8E6,1,99.0,0.99,4.2895e-31,1730.0
P35997:Q3E7Y3,1,99.6,0.996,2.1440001257e-10,588.0
P35998:P54578,1,70.85,0.7085,1.727e-32,1713.5
P35998:Q13200,1,100.0,1.0,2.1005000000011715e-48,2600.5
P36040:P40302,1,63.900000000000006,0.639,2.2535000000167303e-22,1114.0
P36040:Q05778,1,90.45,0.9045,1.8738e-32,1290.5
P36048:Q06411,1,85.55,0.8554999999999999,2.099e-24,3579.5
P36070:Q01080,1,92.15,0.9215,6.689000000000001e-44,2261.5
P36105:P51401,1,98.95,0.9895,1.5285000049925e-15,844.0
P36149:Q03784,1,88.05,0.8805000000000001,1.390001057e-21,1043.0
P36516:Q12487,1,100.0,1.0,3.1065000000006296e-26,1401.5
P36517:P36526,1,97.95,0.9795,5.370001417e-16,809.5
P36517:P36534,1,95.55000000000001,0.9555,1.417000000000251e-22,1263.0
P36519:P36528,1,95.15,0.9515,3.1885000388499995e-35,1537.5
P36525:P36534,1,95.25,0.9525,5.2900000000003827e-20,1101.0
P36525:P53724,1,98.65,0.9864999999999999,2.588500000000529e-07,559.0
P36527:P36528,1,95.15,0.9515,1.275e-10,889.0
P36528:P36531,1,90.3,0.903,5.52e-10,724.0
P36528:Q06678,1,95.15,0.9515,3.1885000000000056e-35,1700.5
P36531:P53733,1,90.35,0.9035,6.4904999999999995e-12,467.0
P36534:Q02204,1,96.05000000000001,0.9605,2.9295000000038255e-21,1117.5
P36578:P46779,1,98.85,0.9884999999999999,3.4545e-20,1531.5
P36578:Q02878,1,94.7,0.9470000000000001,4.4075e-33,1802.0
P36578:Q07020,1,97.1,0.971,2.1555e-30,1705.5
P36578:Q969S3,0,0.0,0.0,0.0,0.0
P36897:P36897,1,98.4,0.984,5.806e-51,2207.0
P36897:P62942,0,0.0,0.0,0.0,0.0
P37088:P51168,1,91.45,0.9145,5.9850008615e-57,2565.5
P37198:Q8N1F7,0,0.0,0.0,0.0,0.0
P37231:P37231,1,98.45,0.9844999999999999,3.304648e-28,1546.5
P37255:Q93WD2,1,100.0,1.0,4.8295e-29,2199.5
P37296:Q3E7B6,1,90.2,0.902,6.545e-08,2260.5
P37382:Q02061,1,97.75,0.9775,3.601e-42,4274.0
P37527:P37527,1,96.9,0.969,2.8806500000000003e-42,1772.5
P37527:P37528,1,99.7,0.997,2.466500013985e-36,1619.5
P37571:P37571,1,97.4,0.974,4.1779e-15,854.5
P37571:P37958,1,98.9,0.989,5.471119e-13,733.5
P37719:P37719,1,97.95,0.9795,7.676e-22,833.0
P37727:Q08602,1,89.25,0.8925000000000001,1.402500000001459e-66,3315.0
P37978:P56621,0,0.0,0.0,0.0,0.0
P38011:P38701,1,100.0,1.0,6.755e-15,1068.5
P38077:Q12165,1,96.5,0.965,7.095e-18,1134.5
P38107:Q06198,1,96.75,0.9675,1.888500000992e-09,649.0
P38120:P47150,1,92.75,0.9275,2.7010000000173253e-21,1115.5
P38120:Q03976,1,94.5,0.9450000000000001,1.7325015405e-32,1384.0
P38129:P53040,1,84.85,0.8485,3.434e-38,2629.0
P38132:P53091,1,98.35,0.9835,1.24853069e-43,2109.0
P38170:Q12267,1,61.550000000000004,0.6154999999999999,1.112e-10,3047.0
P38203:P47017,1,100.0,1.0,3.9785000000000004e-14,607.0
P38203:P47093,1,96.65,0.9665,4.5486845e-12,580.5
P38203:P57743,1,100.0,1.0,3.43615e-12,573.5
P38210:P43609,0,0.0,0.0,0.0,0.0
P38241:Q03654,1,84.85,0.8485,3.1701266e-24,1119.5
P38241:Q12046,1,80.4,0.804,2.282e-21,1182.0
P38247:P38247,1,98.7,0.987,2.3762e-20,872.5
P38247:Q00582,1,92.5,0.925,1.302e-19,1394.5
P38247:Q02205,0,0.0,0.0,0.0,0.0
P38247:Q3E830,1,95.3,0.9530000000000001,1.129000001302e-10,643.0
P38249:P38249,1,92.45,0.9245,1.2004999999999999e-52,2779.0
P38251:P38630,1,99.19999999999999,0.992,1.71650000006165e-48,2534.0
P38265:P38907,1,11.8,0.118,0.0002011,258.5
P38265:Q12748,0,0.0,0.0,0.0,0.0
P38291:P41812,1,95.0,0.95,5.925e-20,2350.5
P38291:P53218,1,88.19999999999999,0.8819999999999999,4.472003805e-17,758.0
P38304:P38782,1,88.35,0.8835,1.11150001578e-17,852.0
P38313:Q12493,0,0.0,0.0,0.0,0.0
P38316:Q12380,1,89.94999999999999,0.8995,3.1805e-12,1075.5
P38344:Q03862,1,87.5,0.875,8.76e-28,1792.0
P38377:P60467,0,0.0,0.0,0.0,0.0
P38377:P86218,1,96.05,0.9605,1.7215e-12,1339.5
P38446:Q7A260,0,0.0,0.0,0.0,0.0
P38539:P38539,1,23.049999999999997,0.2305,0.00013149709999999998,320.0
P38539:P38540,0,0.0,0.0,0.0,0.0
P38629:P40348,1,99.6,0.996,4.235e-42,2069.0
P38630:P40339,1,96.65,0.9665,4.5015e-43,2888.5
P38633:Q12343,1,100.0,1.0,4.805000042085e-12,645.0
P38665:Q6CJR7,1,100.0,1.0,4.759e-09,1510.5
P38665:Q6CP75,1,100.0,1.0,4.759000000027755e-09,635.5
P38701:P41057,1,100.0,1.0,3.9245006755e-08,415.5
P38701:P41058,1,90.35,0.9035,5.11500001842e-08,431.5
P38754:Q02326,1,97.30000000000001,0.973,1.3370053950000001e-18,842.5
P38764:P40327,1,90.9,0.909,1.7545000237200003e-46,2556.5
P38786:P53218,1,100.0,1.0,9.660000000000004e-26,1330.0
P38792:P46948,1,93.2,0.9319999999999999,2.43652291e-40,1719.5
P38792:Q12277,1,93.94999999999999,0.9395,2.3875001632e-40,1762.5
P38801:P47047,1,93.9,0.9390000000000001,2.0605e-07,2666.0
P38801:P53261,0,0.0,0.0,0.0,0.0
P38805:P53136,1,96.95,0.9695,7.914849999999999e-45,2036.0
P38826:P54790,1,96.05,0.9605,1.0475e-14,1704.0
P38861:P53145,1,94.55000000000001,0.9455,1.213e-44,2252.5
P38861:Q12522,1,99.6,0.996,1.6713273000000002e-39,1663.0
P38883:P38883,1,88.55,0.8855,1.21278e-42,2512.0
P38883:P53877,1,15.3,0.153,1.7645000000001614e-07,735.5
P38886:Q04062,1,100.0,1.0,2.533445e-27,1349.0
P38886:Q08723,1,91.9,0.919,2.52760935e-27,1173.0
P38907:Q02732,1,88.65,0.8865000000000001,3.8815000380449995e-30,1430.0
P38919:P38919,1,97.8,0.978,2.2805e-20,903.0
P38919:P61326,0,0.0,0.0,0.0,0.0
P38919:Q15029,1,56.9,0.569,1.421e-09,3332.0
P38919:Q96A72,0,0.0,0.0,0.0,0.0
P38919:Q9HCG8,1,98.35,0.9835,6.715e-28,2060.0
P38919:Q9Y5S9,1,29.35,0.2935,1.473e-07,734.0
P38968:Q04491,1,93.15,0.9315,1.071000030375e-33,1913.5
P38989:Q06680,1,62.95,0.6295,4.7005e-30,2919.5
P38989:Q12267,1,98.65,0.9864999999999999,2.9440000011535e-37,1854.5
P39007:P48439,1,98.8,0.988,9.63e-17,2576.0
P39015:P48589,1,92.80000000000001,0.9279999999999999,5.686575e-13,541.5
P39015:Q3E757,0,0.0,0.0,0.0,0.0
P39018:P41094,1,100.0,1.0,1.24185e-20,837.5
P39023:P56537,1,67.4,0.6739999999999999,2.281001178e-36,1633.0
P39023:P83731,1,99.35,0.9935,5.89e-10,1589.0
P39023:Q9UHA3,1,94.65,0.9465,1.7835e-20,1630.0
P39076:P39076,1,66.35,0.6635,5.07e-39,2656.0
P39076:P39077,1,98.35,0.9835,4.942614e-66,3391.0
P39076:P39078,1,99.9,0.999,2.9815e-69,3389.0
P39076:P40413,1,97.05000000000001,0.9704999999999999,4.58191e-62,3098.5
P39077:P39079,1,98.6,0.986,5.2347e-66,3389.0
P39077:P47079,1,99.5,0.995,3.9018600000000003e-64,3250.5
P39078:P42943,1,99.19999999999999,0.992,2.2414999999999997e-64,3189.0
P39078:P47079,1,97.75,0.9775,1.2498675e-66,3292.5
P39079:P42943,1,100.0,1.0,1.4297689e-66,3414.0
P39682:Q00539,1,87.7,0.877,1.8755000000000183e-23,1512.5
P39682:Q03776,1,17.799999999999997,0.178,3.97095e-12,789.5
P39748:P39748,1,93.1,0.931,1.755395e-42,1999.0
P39905:P39905,1,98.4,0.984,1.0952e-13,600.0
P39905:P56159,1,97.95,0.9795,6.4200014415e-15,885.5
P39964:P87312,1,67.15,0.6715,1.373132e-09,617.5
P39964:Q09882,1,66.5,0.665,3.82950002908e-09,564.5
P39964:Q9USV3,1,27.299999999999997,0.273,3.3800000000000036e-05,571.5
P39984:Q12341,1,97.35,0.9735,2.7300001267499996e-50,2407.5
P39990:P40362,1,59.0,0.59,5.3950002317e-12,681.5
P39990:P49704,1,56.6,0.5660000000000001,9.820000000000011e-06,589.5
P39990:Q03338,0,0.0,0.0,0.0,0.0
P39990:Q12460,1,91.15,0.9115,1.1655e-20,1431.5
P40016:Q06103,1,100.0,1.0,1.2395006365e-30,1831.0
P40018:Q00916,1,96.75,0.9675,7.765000000001037e-17,920.5
P40018:Q02260,1,96.65,0.9665,1.21195e-14,646.5
P40018:Q08963,1,95.75,0.9575,8.0654431e-14,698.5
P40033:Q02950,1,22.0,0.22000000000000003,0.00019879999999999998,252.0
P40070:P47093,1,91.0,0.9099999999999999,1.24561e-10,497.0
P40070:P53905,1,94.1,0.9410000000000001,6.345598999999999e-11,557.5
P40078:P53742,1,98.3,0.983,2.243195e-07,377.5
P40079:Q06506,1,84.8,0.8480000000000001,7.185e-27,1761.5
P40089:P53905,1,91.55,0.9155,1.19636e-09,507.0
P40089:Q06406,1,97.45,0.9744999999999999,1.0614000000000001e-10,521.5
P40204:P43321,1,100.0,1.0,1.4846865e-09,507.0
P40227:P49368,1,100.0,1.0,1.6931459999999998e-58,2996.5
P40227:P50990,1,98.25,0.9824999999999999,8.680216050000001e-60,3073.5
P40227:Q99471,1,100.0,1.0,1.15e-16,1861.0
P40227:Q9UHV9,1,100.0,1.0,4.839e-10,1744.5
P40302:Q05778,1,58.449999999999996,0.5845,3.0350000001335496e-22,1096.0
P40303:P40327,1,67.0,0.6699999999999999,7.640000000207099e-32,1499.5
P40306:P49720,1,78.95,0.7895,2.836500009635e-27,1285.5
P40306:P60900,1,78.95,0.7895,5.785000000000172e-29,1426.5
P40327:Q01939,1,100.0,1.0,4.19178195e-56,2351.0
P40337:Q15369,1,95.5,0.9550000000000001,5.4600000000307355e-14,773.5
P40337:Q15370,1,99.5,0.995,5.77500015e-12,629.5
P40359:Q01454,1,95.1,0.9510000000000001,5.485e-27,1747.5
P40359:Q03406,1,97.45,0.9744999999999999,2.83300004675e-27,1268.0
P40359:Q12146,1,91.8,0.9179999999999999,3.2970000367700004e-20,1013.0
P40362:Q02931,1,86.5,0.865,1.497e-60,3618.0
P40362:Q04305,1,54.5,0.545,8.605e-12,1841.5
P40362:Q06078,1,87.69999999999999,0.877,2.0355e-57,4037.0
P40413:P40413,1,96.30000000000001,0.963,6.033e-62,3083.0
P40413:P42943,1,98.8,0.988,5.980832e-61,3122.0
P40429:Q02543,1,91.5,0.915,2.4075045385000003e-25,1151.0
P40482:P40482,1,98.80000000000001,0.988,0.0,4966.0
P40496:Q02950,0,0.0,0.0,0.0,0.0
P40496:Q03799,1,100.0,1.0,8.015142800000001e-26,1121.5
P40546:Q3E7Y3,0,0.0,0.0,0.0,0.0
P40565:Q07930,1,91.30000000000001,0.913,4.899000000004395e-11,705.5
P40567:Q08963,1,100.0,1.0,7.575013895e-14,687.0
P40685:Q3IYV6,1,97.9,0.979,1.976500000000202e-17,1041.5
